en,fr,it,de,es,ko,kana
"Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains.","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains.","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains.","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains.","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains.","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains.","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains."
"Its body is covered with a down that can refract light in such a way that it becomes invisible.","Its body is covered with a down that can refract light in such a way that it becomes invisible.","Its body is covered with a down that can refract light in such a way that it becomes invisible.","Its body is covered with a down that can refract light in such a way that it becomes invisible.","Its body is covered with a down that can refract light in such a way that it becomes invisible.","Its body is covered with a down that can refract light in such a way that it becomes invisible.","Its body is covered with a down that can refract light in such a way that it becomes invisible."
"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
"An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon."
"An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon."
"An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon."
"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak.","Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
"When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations."
"When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations.","When evolving, its body takes in surrounding materials. As a result, there are many body variations."
"If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body.","If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body."
"Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out."
"Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.","Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.","Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.","Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.","Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.","Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells.","Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells."
"It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.","It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.","It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.","It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.","It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.","It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.","It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees."
"A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.","A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.","A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.","A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.","A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.","A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.","A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away."
"They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again.","They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again.","They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again.","They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again.","They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again.","They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again.","They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again."
"Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief."
"Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief."
"Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief."
"Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief."
"Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief.","Its electric-like body can enter some kinds of machines and take control in order to make mischief."
"It was banished for its violence. It silently gazed upon the old world from the Distortion World.","It was banished for its violence. It silently gazed upon the old world from the Distortion World.","It was banished for its violence. It silently gazed upon the old world from the Distortion World.","It was banished for its violence. It silently gazed upon the old world from the Distortion World.","It was banished for its violence. It silently gazed upon the old world from the Distortion World.","It was banished for its violence. It silently gazed upon the old world from the Distortion World.","It was banished for its violence. It silently gazed upon the old world from the Distortion World."
"The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.","The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.","The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.","The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.","The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.","The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.","The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
"It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world.","It is said to have emerged from an egg in a place where there was nothing, then shaped the world."
